date,quarter,day,department,team,no_of_workers,smv,wip,over_time,incentive,no_of_style_change,idle_time,idle_men,targeted_productivity,actual_productivity
1/14/2015,Quarter2,Wednesday,sweing,4,57,22.4,816,5100,23,0,0,0,0.6,0.600369686
1/14/2015,Quarter2,Wednesday,sweing,10,56.5,22.4,947,3390,23,0,0,0,0.5,0.499980334
1/14/2015,Quarter2,Wednesday,sweing,11,55,14.61,838,7200,23,0,0,0,0.35,0.35003125
1/14/2015,Quarter2,Wednesday,finishing ,10,8,3.94,,1260,0,0,0,0,0.8,0.332359307
1/14/2015,Quarter2,Wednesday,sweing,2,57,51.02,1086,4260,27,0,0,0,0.8,0.311207464
1/14/2015,Quarter2,Wednesday,finishing ,2,8,3.94,,1260,0,0,0,0,0.8,0.247316017
1/15/2015,Quarter3,Thursday,finishing ,4,20,4.3,,3600,0,0,0,0,0.35,0.988636364
1/15/2015,Quarter3,Thursday,finishing ,10,19,3.94,,3420,0,0,0,0,0.8,0.953110048
1/15/2015,Quarter3,Thursday,finishing ,1,8,3.94,,1440,0,0,0,0,0.8,0.884261364
1/15/2015,Quarter3,Thursday,finishing ,5,8,4.15,,1440,0,0,0,0,0.65,0.860653409
1/15/2015,Quarter3,Thursday,finishing ,9,8,3.94,,1440,0,0,0,0,0.8,0.858143939
1/15/2015,Quarter3,Thursday,sweing,1,59,26.16,1160,10620,75,0,0,0,0.8,0.850502311
1/15/2015,Quarter3,Thursday,sweing,8,56.5,25.9,1177,8970,60,0,0,0,0.8,0.850415628
1/15/2015,Quarter3,Thursday,sweing,7,56.5,25.9,1281,10170,60,0,0,0,0.8,0.850136766
1/15/2015,Quarter3,Thursday,sweing,9,59,26.16,1369,10620,63,0,0,0,0.8,0.800117103
1/15/2015,Quarter3,Thursday,sweing,6,31.5,11.61,1084,4950,38,0,0,0,0.8,0.80003139
1/15/2015,Quarter3,Thursday,sweing,12,31.5,11.61,1216,4950,50,0,0,0,0.8,0.80003139
1/15/2015,Quarter3,Thursday,sweing,5,58,20.79,391,10440,0,0,0,0,0.7,0.700060345
1/15/2015,Quarter3,Thursday,finishing ,7,8,2.9,,1440,0,0,0,0,0.8,0.689299242
1/15/2015,Quarter3,Thursday,sweing,3,56.5,22.52,1102,10170,30,0,0,0,0.5,0.660683293
1/15/2015,Quarter3,Thursday,sweing,4,56,22.52,872,10080,26,0,0,0,0.65,0.650130952
1/15/2015,Quarter3,Thursday,finishing ,8,8,2.9,,1440,0,0,0,0,0.8,0.606912879
1/15/2015,Quarter3,Thursday,sweing,10,56.5,22.52,1076,10170,23,0,0,0,0.6,0.600291767
1/15/2015,Quarter3,Thursday,sweing,11,55,14.89,917,9900,30,0,0,0,0.5,0.500025069
1/15/2015,Quarter3,Thursday,sweing,2,54.5,22.94,1044,9810,23,0,0,0,0.5,0.499998888
1/17/2015,Quarter3,Saturday,finishing ,5,15,4.15,,2700,0,0,0,0,0.65,0.98719697
1/17/2015,Quarter3,Saturday,finishing ,2,10,3.94,,1800,0,0,0,0,0.8,0.980909091
1/17/2015,Quarter3,Saturday,finishing ,10,8,3.94,,1440,0,0,0,0,0.8,0.974621212
1/17/2015,Quarter3,Saturday,finishing ,1,8,3.94,,1440,0,0,0,0,0.8,0.884261364
1/17/2015,Quarter3,Saturday,finishing ,9,10,3.94,,1800,0,0,0,0,0.8,0.82680303
1/17/2015,Quarter3,Saturday,sweing,6,30.5,11.41,1067,5490,63,0,0,0,0.8,0.800343766
1/17/2015,Quarter3,Saturday,sweing,12,31.5,11.61,1039,5670,63,0,0,0,0.8,0.800246753
1/17/2015,Quarter3,Saturday,sweing,7,56.5,25.9,1396,10170,50,0,0,0,0.8,0.800128721
1/17/2015,Quarter3,Saturday,sweing,8,56.5,25.9,1292,10170,50,0,0,0,0.8,0.800128721
1/17/2015,Quarter3,Saturday,sweing,1,59,48.68,171,10620,63,0,0,0,0.8,0.800117103
1/17/2015,Quarter3,Saturday,sweing,9,59,26.16,1128,10620,63,0,0,0,0.8,0.800117103
1/17/2015,Quarter3,Saturday,sweing,2,56.5,22.94,865,6570,23,0,0,0,0.6,0.77011398
1/17/2015,Quarter3,Saturday,sweing,4,56.5,22.52,825,10170,50,0,0,0,0.7,0.7005417
1/17/2015,Quarter3,Saturday,finishing ,8,8,2.9,,1440,0,0,0,0,0.8,0.675568182
1/17/2015,Quarter3,Saturday,finishing ,7,8,2.9,,1440,0,0,0,0,0.8,0.661837121
1/17/2015,Quarter3,Saturday,sweing,10,54,22.52,1163,9720,35,0,0,0,0.65,0.650198653
1/17/2015,Quarter3,Saturday,sweing,3,56.5,22.52,1140,10170,30,0,0,0,0.6,0.600291767
1/17/2015,Quarter3,Saturday,sweing,11,56,14.89,1027,10080,38,0,0,0,0.6,0.600273268
1/17/2015,Quarter3,Saturday,finishing ,6,5,2.9,,900,0,0,0,0,0.8,0.465757576
1/17/2015,Quarter3,Saturday,sweing,5,58,41.19,1052,10440,21,0,0,0,0.7,0.452012539
1/17/2015,Quarter3,Saturday,finishing ,11,7,4.15,,1260,0,0,0,0,0.8,0.313852814
1/18/2015,Quarter3,Sunday,finishing ,5,8,4.15,,1440,0,0,0,0,0.6,0.852793561
1/18/2015,Quarter3,Sunday,finishing ,11,12,4.15,,2160,0,0,0,0,0.65,0.838383838
1/18/2015,Quarter3,Sunday,finishing ,6,10,2.9,,1800,0,0,0,0,0.8,0.804848485
1/18/2015,Quarter3,Sunday,sweing,6,30.5,11.41,1140,5490,63,0,0,0,0.8,0.800343766
1/18/2015,Quarter3,Sunday,sweing,7,56.5,48.84,624,10170,50,0,0,0,0.8,0.800128721
1/18/2015,Quarter3,Sunday,sweing,8,56.5,25.9,1288,10170,38,0,0,0,0.8,0.800128721
1/18/2015,Quarter3,Sunday,sweing,9,59,26.16,1381,3660,50,0,0,0,0.8,0.800015009
1/18/2015,Quarter3,Sunday,sweing,4,56.5,22.52,882,10170,50,0,0,0,0.7,0.7005417
1/18/2015,Quarter3,Sunday,sweing,10,56,22.52,1002,10080,40,0,0,0,0.7,0.700094156
1/18/2015,Quarter3,Sunday,finishing ,7,8,2.9,,1440,0,0,0,0,0.8,0.692045455
1/18/2015,Quarter3,Sunday,sweing,12,31.5,26.87,585,5670,56,0,0,0,0.8,0.662255892
1/18/2015,Quarter3,Sunday,sweing,3,56.5,22.52,1138,10170,35,0,0,0,0.65,0.650416734
1/18/2015,Quarter3,Sunday,sweing,11,57,14.89,1140,10260,44,0,0,0,0.65,0.650299575
1/18/2015,Quarter3,Sunday,sweing,2,56.5,22.94,1025,10170,26,0,0,0,0.65,0.650243497
1/18/2015,Quarter3,Sunday,finishing ,8,8,2.9,,1440,0,0,0,0,0.8,0.639867424
1/18/2015,Quarter3,Sunday,sweing,5,58,20.4,1031,10440,30,0,0,0,0.6,0.600062696
1/18/2015,Quarter3,Sunday,finishing ,9,10,3.94,,1800,0,0,0,0,0.8,0.582045455
1/18/2015,Quarter3,Sunday,sweing,1,57.5,49.1,1381,10350,24,0,0,0,0.8,0.403242161
1/18/2015,Quarter3,Sunday,finishing ,10,8,3.94,,1440,0,0,0,0,0.7,0.235795455
1/19/2015,Quarter3,Monday,finishing ,4,28,4.3,,5040,0,0,0,0,0.7,0.977272727
1/19/2015,Quarter3,Monday,finishing ,9,10,3.94,,1800,0,0,0,0,0.8,0.964106061
1/19/2015,Quarter3,Monday,finishing ,5,8,4.15,,1440,0,0,0,0,0.65,0.958901515
1/19/2015,Quarter3,Monday,sweing,6,31,11.41,1028,4380,50,0,0,0,0.8,0.800358775
1/19/2015,Quarter3,Monday,sweing,8,56.5,25.9,1380,3630,50,0,0,0,0.8,0.800162602
1/19/2015,Quarter3,Monday,sweing,9,59,26.16,1196,10620,63,0,0,0,0.8,0.800117103
1/19/2015,Quarter3,Monday,finishing ,12,8,2.9,,1440,0,0,0,0,0.8,0.793844697
1/19/2015,Quarter3,Monday,sweing,2,56.5,22.94,1006,10170,38,0,0,0,0.7,0.750517565
1/19/2015,Quarter3,Monday,sweing,4,57,22.52,930,10260,63,0,0,0,0.7,0.750068049
1/19/2015,Quarter3,Monday,sweing,3,56.5,22.52,1095,10170,50,0,0,0,0.7,0.750062751
1/19/2015,Quarter3,Monday,sweing,10,56,22.52,938,10080,63,0,0,0,0.7,0.750057359
1/19/2015,Quarter3,Monday,sweing,11,57,14.89,1484,10260,50,0,0,0,0.7,0.700170388
1/19/2015,Quarter3,Monday,finishing ,8,8,2.9,,1440,0,0,0,0,0.8,0.683806818
1/19/2015,Quarter3,Monday,sweing,5,58,20.4,1255,8280,35,0,0,0,0.65,0.650066445
1/19/2015,Quarter3,Monday,sweing,7,57,48.84,1040,10260,30,0,0,0,0.8,0.576460393
1/19/2015,Quarter3,Monday,sweing,1,56.5,22.94,1492,10170,30,0,0,0,0.5,0.549969429
1/19/2015,Quarter3,Monday,finishing ,10,8,3.94,,1440,0,0,0,0,0.7,0.538399621
1/19/2015,Quarter3,Monday,finishing ,11,8,4.15,,1440,0,0,0,0,0.7,0.409545455
1/19/2015,Quarter3,Monday,sweing,12,34,15.26,1111,6120,23,0,0,0,0.35,0.35021836
1/20/2015,Quarter3,Tuesday,finishing ,5,8,4.15,,1440,0,0,0,0,0.7,1.033570076
1/20/2015,Quarter3,Tuesday,sweing,6,31,11.41,1047,5580,63,0,0,0,0.8,0.800261486
1/20/2015,Quarter3,Tuesday,sweing,8,56.5,25.9,1434,10170,50,0,0,0,0.8,0.800128721
1/20/2015,Quarter3,Tuesday,sweing,9,59,26.16,399,10620,63,0,0,0,0.8,0.800117103
1/20/2015,Quarter3,Tuesday,sweing,4,57,22.52,983,10260,63,0,0,0,0.7,0.750068049
1/20/2015,Quarter3,Tuesday,sweing,10,56,22.52,1108,10080,63,0,0,0,0.7,0.750057359
1/20/2015,Quarter3,Tuesday,sweing,3,57,22.52,1134,8460,50,0,0,0,0.7,0.750037968
1/20/2015,Quarter3,Tuesday,sweing,2,57,22.94,1363,10260,50,0,0,0,0.7,0.750031898
1/20/2015,Quarter3,Tuesday,finishing ,9,10,3.94,,1800,0,0,0,0,0.8,0.72830303
1/20/2015,Quarter3,Tuesday,sweing,11,57,14.89,1501,10260,50,0,0,0,0.7,0.700170388
1/20/2015,Quarter3,Tuesday,sweing,5,57,20.4,1352,10260,50,0,0,0,0.7,0.700063796
1/20/2015,Quarter3,Tuesday,finishing ,8,8,2.9,,1440,0,0,0,0,0.8,0.639867424
1/20/2015,Quarter3,Tuesday,sweing,12,34,15.26,1352,3720,23,0,0,0,0.5,0.500290419
1/20/2015,Quarter3,Tuesday,sweing,7,56,22.94,1450,10080,30,0,0,0,0.35,0.400332792
1/20/2015,Quarter3,Tuesday,finishing ,11,15,4.15,,2700,0,0,0,0,0.7,0.362666667
1/21/2015,Quarter3,Wednesday,finishing ,4,20,4.3,,6000,0,0,0,0,0.75,0.978525641
1/21/2015,Quarter3,Wednesday,finishing ,2,17,3.94,,5100,0,0,0,0,0.7,0.912202112
1/21/2015,Quarter3,Wednesday,sweing,4,56,22.52,825,10080,94,0,0,0,0.75,0.900556277
1/21/2015,Quarter3,Wednesday,sweing,6,89,11.61,916,5760,75,0,0,0,0.8,0.850410511
1/21/2015,Quarter3,Wednesday,finishing ,9,8,3.94,,2400,0,0,0,0,0.8,0.827147436
1/21/2015,Quarter3,Wednesday,sweing,8,56.5,25.9,562,7470,38,0,0,0,0.8,0.800436542
1/21/2015,Quarter3,Wednesday,sweing,2,57,22.94,1422,10500,60,0,0,0,0.7,0.800415742
1/21/2015,Quarter3,Wednesday,sweing,10,56,22.52,1206,10080,75,0,0,0,0.7,0.800020563
1/21/2015,Quarter3,Wednesday,finishing ,5,8,4.15,,2400,0,0,0,0,0.7,0.758173077
1/21/2015,Quarter3,Wednesday,sweing,5,58,20.4,1404,10440,50,0,0,0,0.7,0.750344828
1/21/2015,Quarter3,Wednesday,sweing,3,57,22.52,1139,10260,63,0,0,0,0.7,0.750068049
1/21/2015,Quarter3,Wednesday,sweing,11,57,14.89,1735,10260,50,0,0,0,0.7,0.700170388
1/21/2015,Quarter3,Wednesday,sweing,1,57,22.94,1595,10260,34,0,0,0,0.65,0.700029771
1/21/2015,Quarter3,Wednesday,sweing,12,34,15.26,1245,6360,23,0,0,0,0.6,0.60017284
1/21/2015,Quarter3,Wednesday,finishing ,8,8,2.9,,2400,0,0,0,0,0.8,0.594871795
1/21/2015,Quarter3,Wednesday,sweing,9,58,54.56,757,4140,29,0,0,0,0.8,0.520237649
1/21/2015,Quarter3,Wednesday,finishing ,1,8,3.94,,2400,0,0,0,0,0.65,0.505128205
1/21/2015,Quarter3,Wednesday,sweing,7,56,22.52,1720,10080,23,0,0,0,0.5,0.500241342
1/21/2015,Quarter3,Wednesday,finishing ,11,9,4.15,,2700,0,0,0,0,0.7,0.470769231
1/22/2015,Quarter4,Thursday,finishing ,7,10,3.94,,6000,0,0,0,0,0.6,0.957638889
1/22/2015,Quarter4,Thursday,finishing ,10,14,3.94,,8400,0,0,0,0,0.75,0.940701058
1/22/2015,Quarter4,Thursday,sweing,4,56,22.52,759,10080,81,0,0,0,0.75,0.849983766
1/22/2015,Quarter4,Thursday,sweing,2,57,22.94,1510,10620,60,0,0,0,0.7,0.800302791
1/22/2015,Quarter4,Thursday,sweing,6,32,11.61,955,6360,63,0,0,0,0.8,0.800191989
1/22/2015,Quarter4,Thursday,sweing,10,56,22.52,1328,10080,55,0,0,0,0.75,0.800020563
1/22/2015,Quarter4,Thursday,sweing,1,57,22.94,1384,12180,63,0,0,0,0.7,0.750162367
1/22/2015,Quarter4,Thursday,sweing,3,57,22.52,1244,10260,63,0,0,0,0.7,0.750068049
1/22/2015,Quarter4,Thursday,finishing ,5,15,4.15,,9000,0,0,0,0,0.7,0.742901235
1/22/2015,Quarter4,Thursday,sweing,5,58,20.4,1480,10440,40,0,0,0,0.7,0.700250784
1/22/2015,Quarter4,Thursday,sweing,11,57,14.89,1863,10260,50,0,0,0,0.7,0.700170388
1/22/2015,Quarter4,Thursday,finishing ,4,15,4.3,,9000,0,0,0,0,0.75,0.670216049
1/22/2015,Quarter4,Thursday,finishing ,1,25,3.94,,15000,0,0,0,0,0.7,0.649662222
1/22/2015,Quarter4,Thursday,finishing ,2,25,3.94,,15000,0,0,0,0,0.7,0.649662222
1/22/2015,Quarter4,Thursday,finishing ,6,8,2.9,,4800,0,0,0,0,0.8,0.626822917
1/22/2015,Quarter4,Thursday,sweing,12,34,15.26,1492,6960,23,0,0,0,0.6,0.600436426
1/22/2015,Quarter4,Thursday,sweing,7,57,22.52,1859,10260,23,0,0,0,0.6,0.60041361
1/22/2015,Quarter4,Thursday,sweing,8,56.5,40.99,980,10770,30,0,0,0,0.8,0.555500132
1/22/2015,Quarter4,Thursday,sweing,9,58,29.12,970,10440,30,0,0,0,0.5,0.500547544
1/22/2015,Quarter4,Thursday,finishing ,3,20,3.94,,12000,0,0,0,0,0.7,0.460578704
1/22/2015,Quarter4,Thursday,finishing ,8,8,2.9,,4800,0,0,0,0,0.8,0.397743056
1/22/2015,Quarter4,Thursday,finishing ,12,9,4.08,,5400,0,0,0,0,0.6,0.327407407
1/24/2015,Quarter4,Saturday,finishing ,5,15,4.15,,2700,0,0,0,0,0.7,0.966666667
1/24/2015,Quarter4,Saturday,finishing ,10,10,3.94,,1800,0,0,0,0,0.75,0.937242424
1/24/2015,Quarter4,Saturday,finishing ,8,9,2.9,,1620,0,0,0,0,0.8,0.910521886
1/24/2015,Quarter4,Saturday,sweing,2,57,22.94,1606,10260,94,0,0,0,0.75,0.90064806
1/24/2015,Quarter4,Saturday,sweing,4,57,22.52,727,10260,94,0,0,0,0.75,0.900321106
1/24/2015,Quarter4,Saturday,finishing ,11,10,4.15,,1800,0,0,0,0,0.75,0.896022727
1/24/2015,Quarter4,Saturday,finishing ,3,8,3.94,,1440,0,0,0,0,0.75,0.895454545
1/24/2015,Quarter4,Saturday,finishing ,7,12,3.94,,2160,0,0,0,0,0.65,0.870580808
1/24/2015,Quarter4,Saturday,finishing ,12,9,4.08,,1620,0,0,0,0,0.7,0.858585859
1/24/2015,Quarter4,Saturday,sweing,1,57,22.94,1472,10260,75,0,0,0,0.7,0.800643806
1/24/2015,Quarter4,Saturday,sweing,10,56,22.52,1332,10080,69,0,0,0,0.75,0.80062987
1/24/2015,Quarter4,Saturday,sweing,6,32,11.61,1009,5640,63,0,0,0,0.8,0.800537143
1/24/2015,Quarter4,Saturday,sweing,3,57,22.52,1266,10260,69,0,0,0,0.75,0.80035194
1/24/2015,Quarter4,Saturday,sweing,12,34,15.26,1316,6120,40,0,0,0,0.75,0.750079323
1/24/2015,Quarter4,Saturday,sweing,11,57,42.97,1282,10260,56,0,0,0,0.75,0.750041201
1/24/2015,Quarter4,Saturday,sweing,5,58,20.4,1382,10440,50,0,0,0,0.7,0.700250784
1/24/2015,Quarter4,Saturday,finishing ,4,12,4.3,,2160,0,0,0,0,0.75,0.651515152
1/24/2015,Quarter4,Saturday,sweing,7,56.5,22.52,1295,10170,26,0,0,0,0.65,0.650416734
1/24/2015,Quarter4,Saturday,sweing,9,58,29.12,925,6660,23,0,0,0,0.6,0.600125217
1/24/2015,Quarter4,Saturday,finishing ,2,8,3.94,,1440,0,0,0,0,0.75,0.578314394
1/24/2015,Quarter4,Saturday,finishing ,1,8,3.94,,1440,0,0,0,0,0.7,0.578314394
1/24/2015,Quarter4,Saturday,sweing,8,52,15.09,1448,9360,23,0,0,0,0.35,0.34998951
1/24/2015,Quarter4,Saturday,finishing ,9,8,3.94,,1440,0,0,0,0,0.6,0.261174242
1/25/2015,Quarter4,Sunday,finishing ,5,17,4.15,,3060,0,0,0,0,0.7,0.973796791
1/25/2015,Quarter4,Sunday,finishing ,2,8,3.94,,1440,0,0,0,0,0.75,0.970075758
1/25/2015,Quarter4,Sunday,finishing ,1,8,3.94,,1440,0,0,0,0,0.7,0.970075758
1/25/2015,Quarter4,Sunday,finishing ,3,9,3.94,,1620,0,0,0,0,0.75,0.961784512
1/25/2015,Quarter4,Sunday,finishing ,10,19,3.94,,3420,0,0,0,0,0.75,0.955151515
1/25/2015,Quarter4,Sunday,finishing ,4,12,4.3,,2160,0,0,0,0,0.75,0.952020202
1/25/2015,Quarter4,Sunday,sweing,4,57,22.52,867,10260,94,0,0,0,0.75,0.900321106
1/25/2015,Quarter4,Sunday,sweing,2,58.5,22.94,1636,10530,81,0,0,0,0.75,0.850223776
1/25/2015,Quarter4,Sunday,sweing,1,58.5,22.94,1682,10530,75,0,0,0,0.7,0.800909609
1/25/2015,Quarter4,Sunday,sweing,3,57.5,22.52,1495,10350,55,0,0,0,0.75,0.800513307
1/25/2015,Quarter4,Sunday,sweing,6,32,11.61,1181,5760,63,0,0,0,0.8,0.800386364
1/25/2015,Quarter4,Sunday,sweing,10,56,22.52,1413,10080,69,0,0,0,0.75,0.800020563
1/25/2015,Quarter4,Sunday,finishing ,7,14,3.94,,2520,0,0,0,0,0.65,0.749188312
1/25/2015,Quarter4,Sunday,sweing,7,56.5,22.52,360,10170,40,0,0,0,0.7,0.7005417
1/25/2015,Quarter4,Sunday,sweing,12,34,15.26,1296,6120,40,0,0,0,0.7,0.70043672
1/25/2015,Quarter4,Sunday,sweing,5,58,20.4,1217,10440,50,0,0,0,0.7,0.700250784
1/25/2015,Quarter4,Sunday,sweing,9,58,29.12,1086,10440,26,0,0,0,0.65,0.650407524
1/25/2015,Quarter4,Sunday,finishing ,12,9,4.08,,1620,0,0,0,0,0.7,0.618181818
1/25/2015,Quarter4,Sunday,sweing,11,57,42.97,532,10260,40,0,0,0,0.75,0.59114168
1/25/2015,Quarter4,Sunday,sweing,8,52,15.09,1557,720,23,0,0,0,0.5,0.500061916
1/25/2015,Quarter4,Sunday,finishing ,8,4,2.9,,720,0,0,0,0,0.8,0.329545455
1/26/2015,Quarter4,Monday,finishing ,3,10,3.94,,1800,0,0,0,0,0.75,1.059621212
1/26/2015,Quarter4,Monday,finishing ,10,21,3.94,,3780,0,0,0,0,0.75,0.997792208
1/26/2015,Quarter4,Monday,finishing ,4,12,4.3,,2160,0,0,0,0,0.75,0.963699495
1/26/2015,Quarter4,Monday,finishing ,5,15,4.15,,2700,0,0,0,0,0.7,0.959191919
1/26/2015,Quarter4,Monday,finishing ,2,10,3.94,,1800,0,0,0,0,0.75,0.910378788
1/26/2015,Quarter4,Monday,finishing ,1,10,3.94,,1800,0,0,0,0,0.7,0.910378788
1/26/2015,Quarter4,Monday,sweing,4,56.5,22.52,1016,10170,60,0,0,0,0.8,0.850312684
1/26/2015,Quarter4,Monday,sweing,6,32,11.61,1072,5760,50,0,0,0,0.8,0.800386364
1/26/2015,Quarter4,Monday,sweing,3,57,22.52,1584,10260,69,0,0,0,0.75,0.80035194
1/26/2015,Quarter4,Monday,sweing,2,57,22.94,1764,10260,55,0,0,0,0.75,0.800034024
1/26/2015,Quarter4,Monday,sweing,1,58,22.94,1745,10440,60,0,0,0,0.7,0.800023511
1/26/2015,Quarter4,Monday,sweing,10,56,22.52,1250,10080,55,0,0,0,0.75,0.800020563
1/26/2015,Quarter4,Monday,finishing ,12,9,4.08,,1620,0,0,0,0,0.7,0.769292929
1/26/2015,Quarter4,Monday,sweing,5,58,20.4,1118,10320,56,0,0,0,0.75,0.750031447
1/26/2015,Quarter4,Monday,sweing,9,58,29.12,1143,10440,40,0,0,0,0.7,0.70061442
1/26/2015,Quarter4,Monday,sweing,12,34,15.26,1337,6120,40,0,0,0,0.7,0.70043672
1/26/2015,Quarter4,Monday,finishing ,7,8,3.94,,1440,0,0,0,0,0.65,0.646306818
1/26/2015,Quarter4,Monday,sweing,8,52,15.09,1519,360,23,0,0,0,0.6,0.600143365
1/26/2015,Quarter4,Monday,sweing,11,57,28.08,749,10260,23,0,0,0,0.35,0.350066986
1/27/2015,Quarter4,Tuesday,sweing,2,57,22.52,1635,6840,119,0,0,0,0.75,1.000230409
1/27/2015,Quarter4,Tuesday,sweing,3,57,22.52,1299,6840,119,0,0,0,0.75,1.000230409
1/27/2015,Quarter4,Tuesday,finishing ,10,12,3.94,,1440,0,0,0,0,0.8,0.979527778
1/27/2015,Quarter4,Tuesday,finishing ,4,12,4.3,,1440,0,0,0,0,0.8,0.940625
1/27/2015,Quarter4,Tuesday,finishing ,5,12,4.15,,1440,0,0,0,0,0.5,0.926388889
1/27/2015,Quarter4,Tuesday,sweing,10,56,22.52,1134,6720,70,0,0,0,0.8,0.900129762
1/27/2015,Quarter4,Tuesday,finishing ,3,12,3.94,,1440,0,0,0,0,0.75,0.861875
1/27/2015,Quarter4,Tuesday,sweing,4,56.5,22.52,1106,6780,60,0,0,0,0.8,0.850312684
1/27/2015,Quarter4,Tuesday,finishing ,8,8,3.94,,960,0,0,0,0,0.65,0.845458333
1/27/2015,Quarter4,Tuesday,finishing ,12,9,4.15,,1080,0,0,0,0,0.7,0.823555556
1/27/2015,Quarter4,Tuesday,finishing ,7,8,4.15,,960,0,0,0,0,0.5,0.803541667
1/27/2015,Quarter4,Tuesday,sweing,1,58,22.94,1871,6960,55,0,0,0,0.75,0.800263218
1/27/2015,Quarter4,Tuesday,finishing ,2,10,3.94,,1200,0,0,0,0,0.75,0.788
1/27/2015,Quarter4,Tuesday,finishing ,1,10,3.94,,1200,0,0,0,0,0.75,0.77815
1/27/2015,Quarter4,Tuesday,sweing,9,58,29.12,1294,6960,50,0,0,0,0.7,0.700386207
1/27/2015,Quarter4,Tuesday,sweing,12,34,15.26,1462,4080,40,0,0,0,0.7,0.700164706
1/27/2015,Quarter4,Tuesday,sweing,8,52,15.09,976,240,23,0,0,0,0.65,0.650307143
1/27/2015,Quarter4,Tuesday,sweing,6,32,30.4,338,3840,34,0,0,0,0.8,0.622828125
1/27/2015,Quarter4,Tuesday,finishing ,6,8,2.9,,960,0,0,0,0,0.8,0.6225
1/27/2015,Quarter4,Tuesday,sweing,5,58,20.79,1455,6960,30,0,0,0,0.5,0.500035345
1/27/2015,Quarter4,Tuesday,sweing,11,54,48.18,1282,6480,23,0,0,0,0.5,0.37046657
1/28/2015,Quarter4,Wednesday,sweing,2,57,22.52,1559,6840,90,0,0,0,0.8,1.000230409
1/28/2015,Quarter4,Wednesday,sweing,3,57,22.52,1350,6840,113,0,0,0,0.8,1.000230409
1/28/2015,Quarter4,Wednesday,finishing ,6,15,2.9,,1800,0,0,0,0,0.35,0.977555556
1/28/2015,Quarter4,Wednesday,finishing ,1,10,3.94,,1200,0,0,0,0,0.75,0.9456
1/28/2015,Quarter4,Wednesday,finishing ,2,15,3.94,,1800,0,0,0,0,0.8,0.902222222
1/28/2015,Quarter4,Wednesday,sweing,10,56,22.52,1175,6720,60,0,0,0,0.8,0.850532143
1/28/2015,Quarter4,Wednesday,sweing,1,58,22.94,1868,6960,81,0,0,0,0.75,0.850362069
1/28/2015,Quarter4,Wednesday,finishing ,10,10,3.94,,1200,0,0,0,0,0.8,0.840533333
1/28/2015,Quarter4,Wednesday,sweing,5,58,20.79,1045,6960,88,0,0,0,0.6,0.800534483
1/28/2015,Quarter4,Wednesday,sweing,4,56.5,22.52,1342,6780,50,0,0,0,0.8,0.800489676
1/28/2015,Quarter4,Wednesday,finishing ,12,9,4.08,,1080,0,0,0,0,0.75,0.755555556
1/28/2015,Quarter4,Wednesday,sweing,9,58,29.12,1340,6960,63,0,0,0,0.7,0.750593103
1/28/2015,Quarter4,Wednesday,sweing,12,35,15.26,1429,3600,45,0,0,0,0.75,0.750283333
1/28/2015,Quarter4,Wednesday,finishing ,4,12,4.3,,1440,0,0,0,0,0.8,0.722638889
1/28/2015,Quarter4,Wednesday,finishing ,8,8,4.15,,960,0,0,0,0,0.65,0.553333333
1/28/2015,Quarter4,Wednesday,sweing,11,54,20.1,1413,5880,46,0,0,0,0.5,0.500567308
1/28/2015,Quarter4,Wednesday,sweing,8,52,38.09,336,6240,0,0,0,0,0.7,0.467693269
1/28/2015,Quarter4,Wednesday,sweing,6,32,18.79,511,1800,23,0,0,0,0.35,0.437995338
1/28/2015,Quarter4,Wednesday,finishing ,7,8,3.94,,960,0,0,0,0,0.6,0.406354167
1/28/2015,Quarter4,Wednesday,sweing,7,55,23.54,958,6600,0,0,0,0,0.6,0.285333333
1/28/2015,Quarter4,Wednesday,finishing ,11,8,2.9,,960,0,0,0,0,0.5,0.259375
1/29/2015,Quarter5,Thursday,sweing,2,57,22.52,1416,6840,113,0,0,0,0.8,1.000230409
1/29/2015,Quarter5,Thursday,finishing ,4,10,4.3,,1200,0,0,0,0,0.8,0.989
1/29/2015,Quarter5,Thursday,sweing,3,57,22.52,1287,6840,100,0,0,0,0.8,0.950185965
1/29/2015,Quarter5,Thursday,sweing,4,57.5,22.52,1444,6900,88,0,0,0,0.8,0.9008
1/29/2015,Quarter5,Thursday,sweing,10,56,22.52,1088,6720,88,0,0,0,0.8,0.900129762
1/29/2015,Quarter5,Thursday,finishing ,6,10,2.9,,1200,0,0,0,0,0.5,0.899
1/29/2015,Quarter5,Thursday,finishing ,8,8,4.15,,960,0,0,0,0,0.65,0.877552083
1/29/2015,Quarter5,Thursday,finishing ,11,8,2.9,,960,0,0,0,0,0.6,0.864583333
1/29/2015,Quarter5,Thursday,finishing ,10,10,3.94,,1200,0,0,0,0,0.8,0.85695
1/29/2015,Quarter5,Thursday,finishing ,1,10,3.94,,1200,0,0,0,0,0.75,0.853666667
1/29/2015,Quarter5,Thursday,sweing,1,58,22.94,1579,6960,81,0,0,0,0.75,0.850362069
1/29/2015,Quarter5,Thursday,sweing,9,58,29.12,1170,6960,53,0,0,0,0.7,0.850170115
1/29/2015,Quarter5,Thursday,sweing,5,59,20.79,1015,7080,81,0,0,0,0.65,0.800473729
